"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T01:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T02:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T03:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T04:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-15.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T05:00:00+05:45","27.712464","85.315703","pm25","µg/m³","50.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T06:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T07:00:00+05:45","27.712464","85.315703","pm25","µg/m³","65.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T08:00:00+05:45","27.712464","85.315703","pm25","µg/m³","45.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T09:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-9.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T10:00:00+05:45","27.712464","85.315703","pm25","µg/m³","17.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T11:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T12:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T13:00:00+05:45","27.712464","85.315703","pm25","µg/m³","6.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T14:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T15:00:00+05:45","27.712464","85.315703","pm25","µg/m³","3.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T16:00:00+05:45","27.712464","85.315703","pm25","µg/m³","59.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T17:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-15.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T18:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-13.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T19:00:00+05:45","27.712464","85.315703","pm25","µg/m³","21.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T20:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T21:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T22:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-23T23:00:00+05:45","27.712464","85.315703","pm25","µg/m³","26.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-24T00:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T01:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T02:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T03:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T04:00:00+05:45","27.712464","85.315703","o3","ppm","-0.003"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T05:00:00+05:45","27.712464","85.315703","o3","ppm","-0.004"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T06:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T07:00:00+05:45","27.712464","85.315703","o3","ppm","-0.003"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T08:00:00+05:45","27.712464","85.315703","o3","ppm","-0.002"
3460,7712,"Phora Durbar Kathman-3460","2024-08-23T09:00:00+05:45","27.712464","85.315703","o3","ppm","0.0"
