"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T01:00:00+05:45","27.712464","85.315703","pm25","µg/m³","82.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T02:00:00+05:45","27.712464","85.315703","pm25","µg/m³","74.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T03:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T04:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T05:00:00+05:45","27.712464","85.315703","pm25","µg/m³","108.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T06:00:00+05:45","27.712464","85.315703","pm25","µg/m³","70.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T07:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T08:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T09:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T10:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T11:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T12:00:00+05:45","27.712464","85.315703","pm25","µg/m³","69.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T13:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T14:00:00+05:45","27.712464","85.315703","pm25","µg/m³","25.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T15:00:00+05:45","27.712464","85.315703","pm25","µg/m³","99.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T16:00:00+05:45","27.712464","85.315703","pm25","µg/m³","51.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T17:00:00+05:45","27.712464","85.315703","pm25","µg/m³","66.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T18:00:00+05:45","27.712464","85.315703","pm25","µg/m³","63.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T19:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T20:00:00+05:45","27.712464","85.315703","pm25","µg/m³","87.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T21:00:00+05:45","27.712464","85.315703","pm25","µg/m³","186.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T22:00:00+05:45","27.712464","85.315703","pm25","µg/m³","100.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-15T23:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-11-16T00:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T01:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T02:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T03:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T04:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T05:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T06:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T07:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T08:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T09:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T10:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T11:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T12:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T13:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T14:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T15:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T16:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T17:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T18:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T19:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T20:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T21:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T22:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-15T23:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-11-16T00:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
