location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
3460,7712,Phora Durbar Kathman-3460,2022-12-13T02:00:00+05:45,27.712464,85.315703,o3,ppm,0.002
3460,7712,Phora Durbar Kathman-3460,2022-12-13T03:00:00+05:45,27.712464,85.315703,o3,ppm,0.002
3460,7712,Phora Durbar Kathman-3460,2022-12-13T04:00:00+05:45,27.712464,85.315703,o3,ppm,0.002
3460,7712,Phora Durbar Kathman-3460,2022-12-13T05:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T06:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T07:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T08:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T09:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T10:00:00+05:45,27.712464,85.315703,o3,ppm,0.008
3460,7712,Phora Durbar Kathman-3460,2022-12-13T11:00:00+05:45,27.712464,85.315703,o3,ppm,0.028
3460,7712,Phora Durbar Kathman-3460,2022-12-13T12:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T13:00:00+05:45,27.712464,85.315703,o3,ppm,0.088
3460,7712,Phora Durbar Kathman-3460,2022-12-13T14:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T15:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T16:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T17:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T18:00:00+05:45,27.712464,85.315703,o3,ppm,0.007
3460,7712,Phora Durbar Kathman-3460,2022-12-13T19:00:00+05:45,27.712464,85.315703,o3,ppm,0.002
3460,7712,Phora Durbar Kathman-3460,2022-12-13T20:00:00+05:45,27.712464,85.315703,o3,ppm,0.002
3460,7712,Phora Durbar Kathman-3460,2022-12-13T21:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T22:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-13T23:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
3460,7712,Phora Durbar Kathman-3460,2022-12-14T00:00:00+05:45,27.712464,85.315703,o3,ppm,-0.999
